"Id","District Name","Neighborhood Name","Street","Weekday","Month","Day","Hour","Part of the day","Mild injuries","Serious injuries","Victims","Vehicles involved","Longitude","Latitude"
"2017S006603    ","Sant Martí","la Vila Olímpica del Poblenou","Voluntaris Olímpics / Litoral                     ","Saturday","July",29,15,"Afternoon",1,0,1,2,2.195947,41.388026
"2017S008670    ","Sant Martí","la Vila Olímpica del Poblenou","Voluntaris Olímpics / Litoral                     ","Friday","October",20,14,"Afternoon",1,0,1,2,2.195947,41.388026
"2017S002482    ","Sant Martí","la Vila Olímpica del Poblenou","AV LITORAL                                        ","Tuesday","March",28,15,"Afternoon",1,0,1,2,2.201548,41.391097
"2017S000283    ","Sant Martí","la Vila Olímpica del Poblenou","RAMON TRIAS FARGAS / Moscou                       ","Thursday","January",12,9,"Morning",1,0,1,2,2.194176,41.387636
"2017S008205    ","Sant Martí","la Vila Olímpica del Poblenou","Marítim del Bogatell                              ","Tuesday","October",3,20,"Afternoon",0,1,1,2,2.206738,41.394574
"2017S005759    ","Sant Martí","la Vila Olímpica del Poblenou","Zamora / Llull                                    ","Monday","July",3,10,"Morning",2,0,2,2,2.192547,41.393928
"2017S006250    ","Ciutat Vella","el Barri Gòtic","Laietana                                          ","Monday","July",17,23,"Night",2,0,2,2,2.17954,41.383496
"2017S006402    ","Ciutat Vella","el Barri Gòtic","Laietana                                          ","Saturday","July",22,1,"Night",2,0,2,3,2.179094,41.38355
"2017S004891    ","Ciutat Vella","el Barri Gòtic","Colom                                             ","Saturday","June",3,13,"Morning",0,0,0,2,2.181393,41.380916
"2017S002356    ","Ciutat Vella","el Barri Gòtic","PL REIAL                                          ","Friday","March",24,8,"Morning",0,0,0,1,2.174959,41.380412
"2017S003208    ","Ciutat Vella","el Barri Gòtic","Colom                                             ","Thursday","April",6,21,"Afternoon",1,0,1,2,2.179821,41.378816
"2017S006764    ","Ciutat Vella","el Barri Gòtic","Catalunya                                         ","Friday","August",4,18,"Afternoon",2,0,2,3,2.171421,41.386633
"2017S010211    ","Ciutat Vella","el Barri Gòtic","Catalunya                                         ","Saturday","December",9,7,"Morning",1,0,1,1,2.171148,41.386417
"2017S004926    ","Ciutat Vella","el Barri Gòtic","Rambla                                            ","Monday","June",5,13,"Morning",0,0,0,1,2.177023,41.376901
"2017S007109    ","Ciutat Vella","el Barri Gòtic","Portal de la Pau                                  ","Tuesday","August",22,0,"Night",2,0,2,1,2.176835,41.375294
"2017S005328    ","Ciutat Vella","el Barri Gòtic","Avinyó                                            ","Sunday","June",18,0,"Night",1,0,1,2,2.177332,41.380828
"2017S001959    ","Ciutat Vella","el Barri Gòtic","ÀNGEL J. BAIXERAS                                 ","Friday","March",10,8,"Morning",1,0,1,1,2.180517,41.381976
"2017S000966    ","Ciutat Vella","el Barri Gòtic","PL ANTONIO LÓPEZ                                  ","Sunday","February",5,6,"Morning",0,0,0,1,2.181411,41.381533
"2017S005342    ","Ciutat Vella","el Barri Gòtic","Rambla                                            ","Sunday","June",18,19,"Afternoon",1,0,1,2,2.1747,41.379815
"2017S003554    ","Ciutat Vella","el Barri Gòtic","Litoral (Besòs)                                   ","Friday","April",21,10,"Morning",2,0,2,4,2.2018,41.392004
"2017S002162    ","Ciutat Vella","el Raval","MONTALEGRE                                        ","Friday","March",17,17,"Afternoon",1,0,1,1,2.167466,41.383443
"2017S008211    ","Ciutat Vella","el Raval","Ramelleres / Tallers                              ","Thursday","October",5,9,"Morning",0,0,0,1,2.168067,41.38484
"2017S005961    ","Ciutat Vella","el Raval","Castella                                          ","Sunday","July",9,4,"Night",0,0,0,1,2.164858,41.384793
"2017S000342    ","Ciutat Vella","el Barri Gòtic","FERRAN                                            ","Friday","January",13,17,"Afternoon",0,0,0,1,2.176728,41.382436
"2017S010060    ","Ciutat Vella","el Raval","Pelai                                             ","Friday","December",1,18,"Afternoon",2,0,2,1,2.165281,41.38577
"2017S004734    ","Ciutat Vella","el Raval","Pelai                                             ","Monday","May",29,19,"Afternoon",1,0,1,2,2.165437,41.385956
"2017S009565    ","Ciutat Vella","el Raval","Pelai / Gravina                                   ","Friday","November",17,17,"Afternoon",1,0,1,2,2.165814,41.385829
"2017S006525    ","Ciutat Vella","el Barri Gòtic","Àngel J. Baixeras                                 ","Wednesday","July",26,16,"Afternoon",1,0,1,2,2.180722,41.382223
"2017S009183    ","Ciutat Vella","el Barri Gòtic","Bisbe                                             ","Tuesday","November",7,9,"Morning",1,0,1,1,2.175581,41.383855
"2017S006986    ","Ciutat Vella","el Raval","Rambla                                            ","Monday","August",14,23,"Night",0,0,0,2,2.172518,41.381722
"2017S000186    ","Ciutat Vella","el Raval","LLUNA                                             ","Monday","January",9,12,"Morning",0,0,0,1,2.166382,41.38087
"2017S005958    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Picasso / Princesa                                ","Sunday","July",9,0,"Night",1,0,1,2,2.183229,41.387553
"2017S004643    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pujades                                           ","Friday","May",26,11,"Morning",1,0,1,1,2.183106,41.388326
"2017S001472    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","PG ISABEL II / Pla Palau                          ","Wednesday","February",22,12,"Morning",1,0,1,2,2.183262,41.38258
"2017S003491    ","Ciutat Vella","la Barceloneta","Sant Miquel / Escuder                             ","Wednesday","April",19,14,"Afternoon",0,0,0,2,2.18842,41.379496
"2017S008399    ","Ciutat Vella","la Barceloneta","Litoral (Besòs)                                   ","Wednesday","October",11,17,"Afternoon",2,0,2,2,2.18401,41.380974
"2017S010739    ","Ciutat Vella","la Barceloneta","Doctor Aiguader                                   ","Thursday","December",28,20,"Afternoon",2,0,2,2,2.187644,41.382492
"2017S007059    ","Ciutat Vella","la Barceloneta","Doctor Aiguader                                   ","Friday","August",18,14,"Afternoon",1,0,1,3,2.187019,41.382208
"2017S003543    ","Ciutat Vella","la Barceloneta","Litoral (Besòs)                                   ","Thursday","April",20,19,"Afternoon",0,0,0,2,2.2018,41.392004
"2017S007557    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Picasso / Princesa                                ","Tuesday","September",12,15,"Afternoon",1,0,1,2,2.183229,41.387553
"2017S003336    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Picasso                                           ","Wednesday","April",12,15,"Afternoon",2,0,2,2,2.183372,41.387154
"2017S005183    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Circumval·lació / Wellington                      ","Monday","June",12,19,"Afternoon",2,0,2,3,2.192509,41.387168
"2017S009855    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Sota Muralla / Antonio López                      ","Monday","November",27,1,"Night",2,0,2,2,2.183983,41.381544
"2017S007311    ","Ciutat Vella","el Barri Gòtic","Laietana                                          ","Friday","September",1,8,"Morning",1,0,1,2,2.174926,41.386697
"2017S006903    ","Ciutat Vella","el Barri Gòtic","Laietana                                          ","Thursday","August",10,23,"Night",1,0,1,3,2.174926,41.386697
"2017S006538    ","Ciutat Vella","el Barri Gòtic","Laietana                                          ","Thursday","July",27,5,"Night",1,0,1,1,2.173553,41.387734
"2017S004365    ","Ciutat Vella","la Barceloneta","Litoral / Ramon Trias Fargas                      ","Wednesday","May",17,6,"Morning",5,0,5,2,2.195364,41.386727
"2017S008815    ","Ciutat Vella","la Barceloneta","Litoral (Llobregat)                               ","Wednesday","October",25,7,"Morning",1,0,1,2,2.182748,41.380867
"2017S004662    ","Ciutat Vella","la Barceloneta","Marítim de la Barceloneta                         ","Friday","May",26,18,"Afternoon",1,0,1,1,2.191274,41.377746
"2017S004149    ","Ciutat Vella","la Barceloneta","Salvador Espriu / Ramon Trias Fargas              ","Wednesday","May",10,2,"Night",0,0,0,2,2.194805,41.387167
"2017S005333    ","Ciutat Vella","la Barceloneta","Salvat Papasseit                                  ","Sunday","June",18,15,"Afternoon",1,0,1,2,2.190732,41.383453
"2017S007515    ","Ciutat Vella","la Barceloneta","Mar                                               ","Sunday","September",10,0,"Night",1,0,1,1,2.189045,41.377098
"2017S007169    ","Ciutat Vella","la Barceloneta","Doctor Aiguader / Pinzón                          ","Friday","August",25,15,"Afternoon",1,0,1,2,2.189434,41.383657
"2017S008233    ","Ciutat Vella","la Barceloneta","Voluntaris Olímpics / Litoral                     ","Tuesday","October",3,20,"Afternoon",1,0,1,1,2.195947,41.388026
"2017S003381    ","Ciutat Vella","la Barceloneta","Salvador Espriu / Voluntaris Olímpics             ","Thursday","April",13,19,"Afternoon",1,0,1,1,2.195947,41.388026
"2017S003097    ","Ciutat Vella","la Barceloneta","Litoral (Llobregat)                               ","Tuesday","April",4,9,"Morning",1,0,1,3,2.2018,41.392004
"2017S007099    ","Ciutat Vella","la Barceloneta","Salvador Espriu / Ramon Trias Fargas              ","Monday","August",21,7,"Morning",1,0,1,2,2.194805,41.387167
"2017S010465    ","Ciutat Vella","la Barceloneta","Sant Carles / Salamanca                           ","Monday","December",18,17,"Afternoon",3,0,3,2,2.191207,41.379551
"2017S004791    ","Ciutat Vella","la Barceloneta","Pau Vila                                          ","Wednesday","May",31,18,"Afternoon",1,0,1,2,2.185848,41.381808
"2017S003621    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pujades / Lluís Companys                          ","Sunday","April",23,7,"Morning",2,0,2,2,2.18304,41.388628
"2017S003007    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Pujades / Roger de Flor                           ","Saturday","April",1,11,"Morning",1,0,1,2,2.184576,41.389759
"2017S005059    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Vilanova                                          ","Friday","June",9,12,"Morning",1,0,1,1,2.181186,41.391866
"2017S009696    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Llàstics / Marquilles                             ","Wednesday","November",22,10,"Morning",2,0,2,2,2.179882,41.388104
"2017S006297    ","Eixample","Sant Antoni","Corts Catalanes / Vilamarí                        ","Wednesday","July",19,9,"Morning",1,0,1,2,2.15178,41.377044
"2017S006774    ","Eixample","Sant Antoni","Vilamarí / Paral·lel                              ","Saturday","August",5,8,"Morning",1,0,1,1,2.154167,41.375
"2017S006100    ","Eixample","Sant Antoni","Rocafort / Sepúlveda                              ","Thursday","July",13,13,"Morning",1,0,1,1,2.155303,41.377779
"2017S006381    ","Eixample","Sant Antoni","Paral·lel / Tamarit                               ","Friday","July",21,15,"Afternoon",2,0,2,2,2.156432,41.374991
"2017S008550    ","Eixample","Sant Antoni","Sepúlveda / Vilamarí                              ","Tuesday","October",17,21,"Afternoon",1,0,1,2,2.153041,41.376085
"2017S009522    ","Eixample","Sant Antoni","Corts Catalanes / Rocafort                        ","Thursday","November",16,15,"Afternoon",1,0,1,2,2.154035,41.37874
"2017S010521    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Laietana / Antoni Maura                           ","Wednesday","December",20,9,"Morning",1,0,1,2,2.176959,41.385301
"2017S007229    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Antoni Maura / Laietana                           ","Tuesday","August",29,10,"Morning",1,0,1,2,2.176959,41.385301
"2017S008579    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","Corders                                           ","Monday","October",16,11,"Morning",1,0,1,1,2.179461,41.385378
"2017S000602    ","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","GIRALT PELLISSER                                  ","Monday","January",23,7,"Morning",0,0,0,1,2.178535,41.386642
"2017S004959    ","Eixample","la Nova Esquerra de l'Eixample","Comte Borrell / Diputació                         ","Tuesday","June",6,16,"Afternoon",1,0,1,2,2.156193,41.382233
"2017S008001    ","Eixample","la Nova Esquerra de l'Eixample","Mallorca / Viladomat                              ","Thursday","September",28,12,"Morning",1,0,1,2,2.150539,41.384784
"2017S004468    ","Eixample","la Nova Esquerra de l'Eixample","Roma / Calàbria                                   ","Saturday","May",20,8,"Morning",1,0,1,2,2.15008,41.383418
"2017S008634    ","Eixample","la Nova Esquerra de l'Eixample","Aragó / Calàbria                                  ","Thursday","October",19,18,"Afternoon",1,0,1,3,2.151664,41.382226
"2017S007296    ","Eixample","la Nova Esquerra de l'Eixample","Roma                                              ","Thursday","August",31,15,"Afternoon",1,0,1,2,2.15211,41.384607
"2017S005220    ","Eixample","la Nova Esquerra de l'Eixample","Corts Catalanes / Comte d'Urgell                  ","Wednesday","June",14,19,"Afternoon",1,0,1,2,2.158561,41.382137
"2017S009986    ","Eixample","la Nova Esquerra de l'Eixample","Entença / Provença                                ","Thursday","November",30,13,"Morning",1,0,1,2,2.146028,41.383069
"2017S005214    ","Eixample","la Nova Esquerra de l'Eixample","Nicaragua / Provença                              ","Wednesday","June",14,14,"Afternoon",1,0,1,2,2.143776,41.381373
"2017S009921    ","Eixample","la Nova Esquerra de l'Eixample","Aragó / Viladomat                                 ","Tuesday","November",28,17,"Afternoon",1,0,1,2,2.152804,41.383075
"2017S000475    ","Eixample","la Nova Esquerra de l'Eixample","CALÀBRIA / Av Roma                                ","Tuesday","January",17,22,"Night",1,0,1,2,2.15008,41.383418
"2017S001837    ","Eixample","la Nova Esquerra de l'Eixample","MALLORCA / Calàbria                               ","Monday","March",6,10,"Morning",1,0,1,2,2.1494,41.383924
