"Year","District.Code","District.Name","Neighborhood.Code","Neighborhood.Name","Age","Number"
2016,8,"Nou Barris",51,"Verdun","0-4",0
2016,8,"Nou Barris",52,"la Prosperitat","0-4",0
2016,8,"Nou Barris",53,"la Trinitat Nova","0-4",0
2016,8,"Nou Barris",54,"Torre Baró","0-4",0
2016,8,"Nou Barris",55,"Ciutat Meridiana","0-4",1
2016,8,"Nou Barris",56,"Vallbona","0-4",0
2016,9,"Sant Andreu",57,"la Trinitat Vella","0-4",0
2016,9,"Sant Andreu",58,"Baró de Viver","0-4",0
2016,9,"Sant Andreu",59,"el Bon Pastor","0-4",0
2016,9,"Sant Andreu",60,"Sant Andreu","0-4",0
2016,9,"Sant Andreu",61,"la Sagrera","0-4",0
2016,9,"Sant Andreu",62,"el Congrés i els Indians","0-4",0
2016,9,"Sant Andreu",63,"Navas","0-4",0
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","0-4",0
2016,10,"Sant Martí",65,"el Clot","0-4",0
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","0-4",0
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","0-4",0
2016,10,"Sant Martí",68,"el Poblenou","0-4",0
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","0-4",0
2016,10,"Sant Martí",70,"el Besòs i el Maresme","0-4",0
2016,10,"Sant Martí",71,"Provençals del Poblenou","0-4",0
2016,10,"Sant Martí",72,"Sant Martí de Provençals","0-4",0
2016,10,"Sant Martí",73,"la Verneda i la Pau","0-4",0
2016,1,"Ciutat Vella",1,"el Raval","5-9",0
2016,1,"Ciutat Vella",2,"el Barri Gòtic","5-9",0
2016,1,"Ciutat Vella",3,"la Barceloneta","5-9",0
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","5-9",0
2016,2,"Eixample",5,"el Fort Pienc","5-9",0
2016,2,"Eixample",6,"la Sagrada Família","5-9",0
2016,2,"Eixample",7,"la Dreta de l'Eixample","5-9",0
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","5-9",0
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","5-9",0
2016,2,"Eixample",10,"Sant Antoni","5-9",0
2016,3,"Sants-Montjuïc",11,"el Poble Sec","5-9",0
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","5-9",0
2016,3,"Sants-Montjuïc",13,"la Marina de Port","5-9",0
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","5-9",0
2016,3,"Sants-Montjuïc",15,"Hostafrancs","5-9",0
2016,3,"Sants-Montjuïc",16,"la Bordeta","5-9",0
2016,3,"Sants-Montjuïc",17,"Sants - Badal","5-9",0
2016,3,"Sants-Montjuïc",18,"Sants","5-9",1
2016,4,"Les Corts",19,"les Corts","5-9",0
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","5-9",0
2016,4,"Les Corts",21,"Pedralbes","5-9",0
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","5-9",0
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","5-9",0
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","5-9",0
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","5-9",0
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","5-9",0
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","5-9",0
2016,6,"Gràcia",28,"Vallcarca i els Penitents","5-9",0
2016,6,"Gràcia",29,"el Coll","5-9",0
2016,6,"Gràcia",30,"la Salut","5-9",1
2016,6,"Gràcia",31,"la Vila de Gràcia","5-9",1
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","5-9",0
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","5-9",0
2016,7,"Horta-Guinardó",34,"Can Baró","5-9",0
2016,7,"Horta-Guinardó",35,"el Guinardó","5-9",1
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","5-9",0
2016,7,"Horta-Guinardó",37,"el Carmel","5-9",0
2016,7,"Horta-Guinardó",38,"la Teixonera","5-9",1
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","5-9",0
2016,7,"Horta-Guinardó",40,"Montbau","5-9",0
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","5-9",0
2016,7,"Horta-Guinardó",42,"la Clota","5-9",0
2016,7,"Horta-Guinardó",43,"Horta","5-9",0
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","5-9",0
2016,8,"Nou Barris",45,"Porta","5-9",1
2016,8,"Nou Barris",46,"el Turó de la Peira","5-9",0
2016,8,"Nou Barris",47,"Can Peguera","5-9",0
2016,8,"Nou Barris",48,"la Guineueta","5-9",0
2016,8,"Nou Barris",49,"Canyelles","5-9",0
2016,8,"Nou Barris",50,"les Roquetes","5-9",0
2016,8,"Nou Barris",51,"Verdun","5-9",0
2016,8,"Nou Barris",52,"la Prosperitat","5-9",0
2016,8,"Nou Barris",53,"la Trinitat Nova","5-9",0
2016,8,"Nou Barris",54,"Torre Baró","5-9",0
2016,8,"Nou Barris",55,"Ciutat Meridiana","5-9",0
2016,8,"Nou Barris",56,"Vallbona","5-9",0
2016,9,"Sant Andreu",57,"la Trinitat Vella","5-9",0
2016,9,"Sant Andreu",58,"Baró de Viver","5-9",0
2016,9,"Sant Andreu",59,"el Bon Pastor","5-9",0
2016,9,"Sant Andreu",60,"Sant Andreu","5-9",1
2016,9,"Sant Andreu",61,"la Sagrera","5-9",0
2016,9,"Sant Andreu",62,"el Congrés i els Indians","5-9",0
2016,9,"Sant Andreu",63,"Navas","5-9",0
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","5-9",0
2016,10,"Sant Martí",65,"el Clot","5-9",0
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","5-9",0
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","5-9",0
2016,10,"Sant Martí",68,"el Poblenou","5-9",0
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","5-9",0
2016,10,"Sant Martí",70,"el Besòs i el Maresme","5-9",0
2016,10,"Sant Martí",71,"Provençals del Poblenou","5-9",0
2016,10,"Sant Martí",72,"Sant Martí de Provençals","5-9",0
2016,10,"Sant Martí",73,"la Verneda i la Pau","5-9",1
2016,1,"Ciutat Vella",1,"el Raval","10-14",0
2016,1,"Ciutat Vella",2,"el Barri Gòtic","10-14",0
2016,1,"Ciutat Vella",3,"la Barceloneta","10-14",0
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","10-14",0
2016,2,"Eixample",5,"el Fort Pienc","10-14",0
2016,2,"Eixample",6,"la Sagrada Família","10-14",0
2016,2,"Eixample",7,"la Dreta de l'Eixample","10-14",0
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","10-14",0
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","10-14",0
2016,2,"Eixample",10,"Sant Antoni","10-14",0
2016,3,"Sants-Montjuïc",11,"el Poble Sec","10-14",0
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","10-14",0
2016,3,"Sants-Montjuïc",13,"la Marina de Port","10-14",0
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","10-14",0
2016,3,"Sants-Montjuïc",15,"Hostafrancs","10-14",0
2016,3,"Sants-Montjuïc",16,"la Bordeta","10-14",1
2016,3,"Sants-Montjuïc",17,"Sants - Badal","10-14",0
2016,3,"Sants-Montjuïc",18,"Sants","10-14",0
2016,4,"Les Corts",19,"les Corts","10-14",0
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","10-14",0
2016,4,"Les Corts",21,"Pedralbes","10-14",0
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","10-14",0
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","10-14",0
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","10-14",0
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","10-14",0
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","10-14",1
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","10-14",0
2016,6,"Gràcia",28,"Vallcarca i els Penitents","10-14",0
2016,6,"Gràcia",29,"el Coll","10-14",0
2016,6,"Gràcia",30,"la Salut","10-14",0
2016,6,"Gràcia",31,"la Vila de Gràcia","10-14",0
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","10-14",0
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","10-14",0
2016,7,"Horta-Guinardó",34,"Can Baró","10-14",0
2016,7,"Horta-Guinardó",35,"el Guinardó","10-14",0
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","10-14",0
2016,7,"Horta-Guinardó",37,"el Carmel","10-14",0
2016,7,"Horta-Guinardó",38,"la Teixonera","10-14",0
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","10-14",0
2016,7,"Horta-Guinardó",40,"Montbau","10-14",0
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","10-14",0
2016,7,"Horta-Guinardó",42,"la Clota","10-14",0
2016,7,"Horta-Guinardó",43,"Horta","10-14",0
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","10-14",0
2016,8,"Nou Barris",45,"Porta","10-14",1
2016,8,"Nou Barris",46,"el Turó de la Peira","10-14",0
2016,8,"Nou Barris",47,"Can Peguera","10-14",0
2016,8,"Nou Barris",48,"la Guineueta","10-14",0
2016,8,"Nou Barris",49,"Canyelles","10-14",0
2016,8,"Nou Barris",50,"les Roquetes","10-14",0
2016,8,"Nou Barris",51,"Verdun","10-14",0
2016,8,"Nou Barris",52,"la Prosperitat","10-14",0
2016,8,"Nou Barris",53,"la Trinitat Nova","10-14",0
2016,8,"Nou Barris",54,"Torre Baró","10-14",0
2016,8,"Nou Barris",55,"Ciutat Meridiana","10-14",0
2016,8,"Nou Barris",56,"Vallbona","10-14",0
2016,9,"Sant Andreu",57,"la Trinitat Vella","10-14",0
2016,9,"Sant Andreu",58,"Baró de Viver","10-14",0
2016,9,"Sant Andreu",59,"el Bon Pastor","10-14",0
2016,9,"Sant Andreu",60,"Sant Andreu","10-14",0
2016,9,"Sant Andreu",61,"la Sagrera","10-14",0
2016,9,"Sant Andreu",62,"el Congrés i els Indians","10-14",0
2016,9,"Sant Andreu",63,"Navas","10-14",0
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","10-14",1
2016,10,"Sant Martí",65,"el Clot","10-14",0
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","10-14",0
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","10-14",0
2016,10,"Sant Martí",68,"el Poblenou","10-14",0
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","10-14",0
2016,10,"Sant Martí",70,"el Besòs i el Maresme","10-14",0
2016,10,"Sant Martí",71,"Provençals del Poblenou","10-14",0
2016,10,"Sant Martí",72,"Sant Martí de Provençals","10-14",0
2016,10,"Sant Martí",73,"la Verneda i la Pau","10-14",0
2016,1,"Ciutat Vella",1,"el Raval","15-19",1
2016,1,"Ciutat Vella",2,"el Barri Gòtic","15-19",0
2016,1,"Ciutat Vella",3,"la Barceloneta","15-19",0
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","15-19",0
2016,2,"Eixample",5,"el Fort Pienc","15-19",0
2016,2,"Eixample",6,"la Sagrada Família","15-19",0
2016,2,"Eixample",7,"la Dreta de l'Eixample","15-19",0
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","15-19",0
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","15-19",0
2016,2,"Eixample",10,"Sant Antoni","15-19",0
2016,3,"Sants-Montjuïc",11,"el Poble Sec","15-19",0
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","15-19",0
2016,3,"Sants-Montjuïc",13,"la Marina de Port","15-19",0
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","15-19",0
2016,3,"Sants-Montjuïc",15,"Hostafrancs","15-19",0
2016,3,"Sants-Montjuïc",16,"la Bordeta","15-19",0
2016,3,"Sants-Montjuïc",17,"Sants - Badal","15-19",1
2016,3,"Sants-Montjuïc",18,"Sants","15-19",0
2016,4,"Les Corts",19,"les Corts","15-19",1
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","15-19",1
2016,4,"Les Corts",21,"Pedralbes","15-19",0
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","15-19",0
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","15-19",1
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","15-19",1
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","15-19",1
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","15-19",0
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","15-19",0
2016,6,"Gràcia",28,"Vallcarca i els Penitents","15-19",0
2016,6,"Gràcia",29,"el Coll","15-19",0
2016,6,"Gràcia",30,"la Salut","15-19",0
2016,6,"Gràcia",31,"la Vila de Gràcia","15-19",0
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","15-19",0
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","15-19",1
2016,7,"Horta-Guinardó",34,"Can Baró","15-19",0
2016,7,"Horta-Guinardó",35,"el Guinardó","15-19",0
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","15-19",0
2016,7,"Horta-Guinardó",37,"el Carmel","15-19",0
2016,7,"Horta-Guinardó",38,"la Teixonera","15-19",0
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","15-19",0
2016,7,"Horta-Guinardó",40,"Montbau","15-19",0
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","15-19",0
2016,7,"Horta-Guinardó",42,"la Clota","15-19",0
2016,7,"Horta-Guinardó",43,"Horta","15-19",0
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","15-19",0
2016,8,"Nou Barris",45,"Porta","15-19",0
2016,8,"Nou Barris",46,"el Turó de la Peira","15-19",0
2016,8,"Nou Barris",47,"Can Peguera","15-19",0
2016,8,"Nou Barris",48,"la Guineueta","15-19",0
2016,8,"Nou Barris",49,"Canyelles","15-19",0
2016,8,"Nou Barris",50,"les Roquetes","15-19",0
2016,8,"Nou Barris",51,"Verdun","15-19",0
2016,8,"Nou Barris",52,"la Prosperitat","15-19",0
2016,8,"Nou Barris",53,"la Trinitat Nova","15-19",0
2016,8,"Nou Barris",54,"Torre Baró","15-19",0
2016,8,"Nou Barris",55,"Ciutat Meridiana","15-19",0
2016,8,"Nou Barris",56,"Vallbona","15-19",0
2016,9,"Sant Andreu",57,"la Trinitat Vella","15-19",0
2016,9,"Sant Andreu",58,"Baró de Viver","15-19",0
2016,9,"Sant Andreu",59,"el Bon Pastor","15-19",0
2016,9,"Sant Andreu",60,"Sant Andreu","15-19",0
2016,9,"Sant Andreu",61,"la Sagrera","15-19",0
2016,9,"Sant Andreu",62,"el Congrés i els Indians","15-19",0
2016,9,"Sant Andreu",63,"Navas","15-19",0
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","15-19",0
2016,10,"Sant Martí",65,"el Clot","15-19",0
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","15-19",0
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","15-19",0
2016,10,"Sant Martí",68,"el Poblenou","15-19",0
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","15-19",0
2016,10,"Sant Martí",70,"el Besòs i el Maresme","15-19",0
2016,10,"Sant Martí",71,"Provençals del Poblenou","15-19",0
2016,10,"Sant Martí",72,"Sant Martí de Provençals","15-19",0
2016,10,"Sant Martí",73,"la Verneda i la Pau","15-19",0
2016,1,"Ciutat Vella",1,"el Raval","20-24",0
2016,1,"Ciutat Vella",2,"el Barri Gòtic","20-24",0
2016,1,"Ciutat Vella",3,"la Barceloneta","20-24",1
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","20-24",0
2016,2,"Eixample",5,"el Fort Pienc","20-24",2
2016,2,"Eixample",6,"la Sagrada Família","20-24",0
2016,2,"Eixample",7,"la Dreta de l'Eixample","20-24",0
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","20-24",1
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","20-24",1
2016,2,"Eixample",10,"Sant Antoni","20-24",0
2016,3,"Sants-Montjuïc",11,"el Poble Sec","20-24",0
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","20-24",0
2016,3,"Sants-Montjuïc",13,"la Marina de Port","20-24",0
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","20-24",0
2016,3,"Sants-Montjuïc",15,"Hostafrancs","20-24",0
2016,3,"Sants-Montjuïc",16,"la Bordeta","20-24",0
2016,3,"Sants-Montjuïc",17,"Sants - Badal","20-24",0
2016,3,"Sants-Montjuïc",18,"Sants","20-24",0
2016,4,"Les Corts",19,"les Corts","20-24",1
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","20-24",0
2016,4,"Les Corts",21,"Pedralbes","20-24",1
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","20-24",0
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","20-24",0
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","20-24",0
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","20-24",0
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","20-24",0
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","20-24",0
2016,6,"Gràcia",28,"Vallcarca i els Penitents","20-24",0
2016,6,"Gràcia",29,"el Coll","20-24",0
2016,6,"Gràcia",30,"la Salut","20-24",1
2016,6,"Gràcia",31,"la Vila de Gràcia","20-24",1
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","20-24",0
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","20-24",0
2016,7,"Horta-Guinardó",34,"Can Baró","20-24",0
2016,7,"Horta-Guinardó",35,"el Guinardó","20-24",0
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","20-24",0
2016,7,"Horta-Guinardó",37,"el Carmel","20-24",1
2016,7,"Horta-Guinardó",38,"la Teixonera","20-24",0
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","20-24",0
2016,7,"Horta-Guinardó",40,"Montbau","20-24",0
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","20-24",0
2016,7,"Horta-Guinardó",42,"la Clota","20-24",0
2016,7,"Horta-Guinardó",43,"Horta","20-24",0
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","20-24",0
2016,8,"Nou Barris",45,"Porta","20-24",0
2016,8,"Nou Barris",46,"el Turó de la Peira","20-24",0
2016,8,"Nou Barris",47,"Can Peguera","20-24",0
2016,8,"Nou Barris",48,"la Guineueta","20-24",0
2016,8,"Nou Barris",49,"Canyelles","20-24",0
2016,8,"Nou Barris",50,"les Roquetes","20-24",1
2016,8,"Nou Barris",51,"Verdun","20-24",0
2016,8,"Nou Barris",52,"la Prosperitat","20-24",0
2016,8,"Nou Barris",53,"la Trinitat Nova","20-24",0
2016,8,"Nou Barris",54,"Torre Baró","20-24",0
2016,8,"Nou Barris",55,"Ciutat Meridiana","20-24",0
2016,8,"Nou Barris",56,"Vallbona","20-24",0
2016,9,"Sant Andreu",57,"la Trinitat Vella","20-24",1
2016,9,"Sant Andreu",58,"Baró de Viver","20-24",0
2016,9,"Sant Andreu",59,"el Bon Pastor","20-24",0
2016,9,"Sant Andreu",60,"Sant Andreu","20-24",0
2016,9,"Sant Andreu",61,"la Sagrera","20-24",0
2016,9,"Sant Andreu",62,"el Congrés i els Indians","20-24",0
2016,9,"Sant Andreu",63,"Navas","20-24",0
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","20-24",1
2016,10,"Sant Martí",65,"el Clot","20-24",0
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","20-24",0
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","20-24",0
2016,10,"Sant Martí",68,"el Poblenou","20-24",0
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","20-24",0
2016,10,"Sant Martí",70,"el Besòs i el Maresme","20-24",0
2016,10,"Sant Martí",71,"Provençals del Poblenou","20-24",0
2016,10,"Sant Martí",72,"Sant Martí de Provençals","20-24",0
2016,10,"Sant Martí",73,"la Verneda i la Pau","20-24",0
2016,1,"Ciutat Vella",1,"el Raval","25-29",0
2016,1,"Ciutat Vella",2,"el Barri Gòtic","25-29",1
2016,1,"Ciutat Vella",3,"la Barceloneta","25-29",1
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","25-29",2
2016,2,"Eixample",5,"el Fort Pienc","25-29",1
2016,2,"Eixample",6,"la Sagrada Família","25-29",0
2016,2,"Eixample",7,"la Dreta de l'Eixample","25-29",1
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","25-29",0
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","25-29",0
2016,2,"Eixample",10,"Sant Antoni","25-29",0
2016,3,"Sants-Montjuïc",11,"el Poble Sec","25-29",2
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","25-29",0
2016,3,"Sants-Montjuïc",13,"la Marina de Port","25-29",0
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","25-29",0
2016,3,"Sants-Montjuïc",15,"Hostafrancs","25-29",0
2016,3,"Sants-Montjuïc",16,"la Bordeta","25-29",0
2016,3,"Sants-Montjuïc",17,"Sants - Badal","25-29",2
2016,3,"Sants-Montjuïc",18,"Sants","25-29",0
2016,4,"Les Corts",19,"les Corts","25-29",1
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","25-29",0
2016,4,"Les Corts",21,"Pedralbes","25-29",0
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","25-29",0
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","25-29",2
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","25-29",0
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","25-29",0
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","25-29",1
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","25-29",0
2016,6,"Gràcia",28,"Vallcarca i els Penitents","25-29",1
2016,6,"Gràcia",29,"el Coll","25-29",0
2016,6,"Gràcia",30,"la Salut","25-29",0
2016,6,"Gràcia",31,"la Vila de Gràcia","25-29",0
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","25-29",0
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","25-29",0
2016,7,"Horta-Guinardó",34,"Can Baró","25-29",0
2016,7,"Horta-Guinardó",35,"el Guinardó","25-29",0
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","25-29",0
2016,7,"Horta-Guinardó",37,"el Carmel","25-29",0
2016,7,"Horta-Guinardó",38,"la Teixonera","25-29",1
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","25-29",0
2016,7,"Horta-Guinardó",40,"Montbau","25-29",0
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","25-29",0
2016,7,"Horta-Guinardó",42,"la Clota","25-29",0
2016,7,"Horta-Guinardó",43,"Horta","25-29",0
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","25-29",0
2016,8,"Nou Barris",45,"Porta","25-29",0
2016,8,"Nou Barris",46,"el Turó de la Peira","25-29",0
2016,8,"Nou Barris",47,"Can Peguera","25-29",0
2016,8,"Nou Barris",48,"la Guineueta","25-29",0
2016,8,"Nou Barris",49,"Canyelles","25-29",0
2016,8,"Nou Barris",50,"les Roquetes","25-29",0
2016,8,"Nou Barris",51,"Verdun","25-29",0
2016,8,"Nou Barris",52,"la Prosperitat","25-29",0
2016,8,"Nou Barris",53,"la Trinitat Nova","25-29",2
2016,8,"Nou Barris",54,"Torre Baró","25-29",0
2016,8,"Nou Barris",55,"Ciutat Meridiana","25-29",0
2016,8,"Nou Barris",56,"Vallbona","25-29",0
2016,9,"Sant Andreu",57,"la Trinitat Vella","25-29",0
2016,9,"Sant Andreu",58,"Baró de Viver","25-29",0
2016,9,"Sant Andreu",59,"el Bon Pastor","25-29",0
2016,9,"Sant Andreu",60,"Sant Andreu","25-29",1
2016,9,"Sant Andreu",61,"la Sagrera","25-29",0
2016,9,"Sant Andreu",62,"el Congrés i els Indians","25-29",0
2016,9,"Sant Andreu",63,"Navas","25-29",0
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","25-29",0
2016,10,"Sant Martí",65,"el Clot","25-29",1
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","25-29",0
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","25-29",0
2016,10,"Sant Martí",68,"el Poblenou","25-29",1
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","25-29",0
2016,10,"Sant Martí",70,"el Besòs i el Maresme","25-29",1
2016,10,"Sant Martí",71,"Provençals del Poblenou","25-29",0
2016,10,"Sant Martí",72,"Sant Martí de Provençals","25-29",0
2016,10,"Sant Martí",73,"la Verneda i la Pau","25-29",0
2016,1,"Ciutat Vella",1,"el Raval","30-34",2
2016,1,"Ciutat Vella",2,"el Barri Gòtic","30-34",2
2016,1,"Ciutat Vella",3,"la Barceloneta","30-34",0
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","30-34",2
2016,2,"Eixample",5,"el Fort Pienc","30-34",0
2016,2,"Eixample",6,"la Sagrada Família","30-34",3
2016,2,"Eixample",7,"la Dreta de l'Eixample","30-34",0
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","30-34",0
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","30-34",1
2016,2,"Eixample",10,"Sant Antoni","30-34",0
2016,3,"Sants-Montjuïc",11,"el Poble Sec","30-34",3
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","30-34",0
2016,3,"Sants-Montjuïc",13,"la Marina de Port","30-34",1
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","30-34",0
2016,3,"Sants-Montjuïc",15,"Hostafrancs","30-34",0
