"Year","District Code","District Name","Neighborhood Code","Neighborhood Name","Age","Immigrants","Emigrants"
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","95-99",1,1
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","95-99",1,7
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","95-99",1,4
2017,6,"Gràcia",28,"Vallcarca i els Penitents","95-99",1,0
2017,6,"Gràcia",29,"el Coll","95-99",0,1
2017,6,"Gràcia",30,"la Salut","95-99",0,1
2017,6,"Gràcia",31,"la Vila de Gràcia","95-99",1,4
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","95-99",3,6
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","95-99",4,0
2017,7,"Horta-Guinardó",34,"Can Baró","95-99",0,0
2017,7,"Horta-Guinardó",35,"el Guinardó","95-99",3,4
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","95-99",1,1
2017,7,"Horta-Guinardó",37,"el Carmel","95-99",1,4
2017,7,"Horta-Guinardó",38,"la Teixonera","95-99",1,0
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","95-99",0,1
2017,7,"Horta-Guinardó",40,"Montbau","95-99",0,0
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","95-99",0,0
2017,7,"Horta-Guinardó",42,"la Clota","95-99",0,0
2017,7,"Horta-Guinardó",43,"Horta","95-99",0,4
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","95-99",0,2
2017,8,"Nou Barris",45,"Porta","95-99",2,1
2017,8,"Nou Barris",46,"el Turó de la Peira","95-99",0,0
2017,8,"Nou Barris",47,"Can Peguera","95-99",0,0
2017,8,"Nou Barris",48,"la Guineueta","95-99",1,2
2017,8,"Nou Barris",49,"Canyelles","95-99",0,0
2017,8,"Nou Barris",50,"les Roquetes","95-99",0,1
2017,8,"Nou Barris",51,"Verdun","95-99",0,2
2017,8,"Nou Barris",52,"la Prosperitat","95-99",1,1
2017,8,"Nou Barris",53,"la Trinitat Nova","95-99",0,0
2017,8,"Nou Barris",54,"Torre Baró","95-99",0,0
2017,8,"Nou Barris",55,"Ciutat Meridiana","95-99",0,0
2017,8,"Nou Barris",56,"Vallbona","95-99",0,0
2017,9,"Sant Andreu",57,"la Trinitat Vella","95-99",0,1
2017,9,"Sant Andreu",58,"Baró de Viver","95-99",0,0
2017,9,"Sant Andreu",59,"el Bon Pastor","95-99",0,0
2017,9,"Sant Andreu",60,"Sant Andreu","95-99",1,5
2017,9,"Sant Andreu",61,"la Sagrera","95-99",1,1
2017,9,"Sant Andreu",62,"el Congrés i els Indians","95-99",1,0
2017,9,"Sant Andreu",63,"Navas","95-99",2,3
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","95-99",0,4
2017,10,"Sant Martí",65,"el Clot","95-99",0,1
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","95-99",0,0
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","95-99",0,0
2017,10,"Sant Martí",68,"el Poblenou","95-99",2,2
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","95-99",0,0
2017,10,"Sant Martí",70,"el Besòs i el Maresme","95-99",1,2
2017,10,"Sant Martí",71,"Provençals del Poblenou","95-99",0,2
2017,10,"Sant Martí",72,"Sant Martí de Provençals","95-99",0,2
2017,10,"Sant Martí",73,"la Verneda i la Pau","95-99",0,2
2017,99,"No consta",99,"No consta","95-99",0,0
2017,1,"Ciutat Vella",1,"el Raval",">=100",0,0
2017,1,"Ciutat Vella",2,"el Barri Gòtic",">=100",0,0
2017,1,"Ciutat Vella",3,"la Barceloneta",">=100",0,0
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",">=100",0,0
2017,2,"Eixample",5,"el Fort Pienc",">=100",0,0
2017,2,"Eixample",6,"la Sagrada Família",">=100",0,1
2017,2,"Eixample",7,"la Dreta de l'Eixample",">=100",0,0
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",">=100",0,1
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",">=100",1,0
2017,2,"Eixample",10,"Sant Antoni",">=100",0,0
2017,3,"Sants-Montjuïc",11,"el Poble Sec",">=100",0,0
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",">=100",0,0
2017,3,"Sants-Montjuïc",13,"la Marina de Port",">=100",0,0
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",">=100",2,0
2017,3,"Sants-Montjuïc",15,"Hostafrancs",">=100",0,0
2017,3,"Sants-Montjuïc",16,"la Bordeta",">=100",0,0
2017,3,"Sants-Montjuïc",17,"Sants - Badal",">=100",0,0
2017,3,"Sants-Montjuïc",18,"Sants",">=100",0,0
2017,4,"Les Corts",19,"les Corts",">=100",0,1
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",">=100",0,0
2017,4,"Les Corts",21,"Pedralbes",">=100",0,0
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",">=100",0,0
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",">=100",0,0
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",">=100",0,0
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",">=100",0,0
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",">=100",0,0
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",">=100",0,1
2017,6,"Gràcia",28,"Vallcarca i els Penitents",">=100",0,1
2017,6,"Gràcia",29,"el Coll",">=100",0,0
2017,6,"Gràcia",30,"la Salut",">=100",0,0
2017,6,"Gràcia",31,"la Vila de Gràcia",">=100",0,0
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",">=100",1,1
2017,7,"Horta-Guinardó",33,"el Baix Guinardó",">=100",0,0
2017,7,"Horta-Guinardó",34,"Can Baró",">=100",0,0
2017,7,"Horta-Guinardó",35,"el Guinardó",">=100",0,0
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues",">=100",0,0
2017,7,"Horta-Guinardó",37,"el Carmel",">=100",0,0
2017,7,"Horta-Guinardó",38,"la Teixonera",">=100",0,0
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",">=100",0,0
2017,7,"Horta-Guinardó",40,"Montbau",">=100",0,0
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron",">=100",0,0
2017,7,"Horta-Guinardó",42,"la Clota",">=100",0,0
2017,7,"Horta-Guinardó",43,"Horta",">=100",0,0
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",">=100",0,1
2017,8,"Nou Barris",45,"Porta",">=100",0,0
2017,8,"Nou Barris",46,"el Turó de la Peira",">=100",0,0
2017,8,"Nou Barris",47,"Can Peguera",">=100",0,0
2017,8,"Nou Barris",48,"la Guineueta",">=100",0,0
2017,8,"Nou Barris",49,"Canyelles",">=100",0,0
2017,8,"Nou Barris",50,"les Roquetes",">=100",0,1
2017,8,"Nou Barris",51,"Verdun",">=100",0,0
2017,8,"Nou Barris",52,"la Prosperitat",">=100",0,0
2017,8,"Nou Barris",53,"la Trinitat Nova",">=100",0,0
2017,8,"Nou Barris",54,"Torre Baró",">=100",0,0
2017,8,"Nou Barris",55,"Ciutat Meridiana",">=100",0,0
2017,8,"Nou Barris",56,"Vallbona",">=100",0,0
2017,9,"Sant Andreu",57,"la Trinitat Vella",">=100",0,0
2017,9,"Sant Andreu",58,"Baró de Viver",">=100",0,0
2017,9,"Sant Andreu",59,"el Bon Pastor",">=100",0,0
2017,9,"Sant Andreu",60,"Sant Andreu",">=100",0,0
2017,9,"Sant Andreu",61,"la Sagrera",">=100",0,0
2017,9,"Sant Andreu",62,"el Congrés i els Indians",">=100",0,0
2017,9,"Sant Andreu",63,"Navas",">=100",0,0
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",">=100",0,0
2017,10,"Sant Martí",65,"el Clot",">=100",0,1
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",">=100",0,0
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",">=100",0,0
2017,10,"Sant Martí",68,"el Poblenou",">=100",0,0
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",">=100",0,0
2017,10,"Sant Martí",70,"el Besòs i el Maresme",">=100",0,0
2017,10,"Sant Martí",71,"Provençals del Poblenou",">=100",0,0
2017,10,"Sant Martí",72,"Sant Martí de Provençals",">=100",0,0
2017,10,"Sant Martí",73,"la Verneda i la Pau",">=100",0,0
2017,99,"No consta",99,"No consta",">=100",0,0
2016,1,"Ciutat Vella",1,"el Raval","0-4",210,117
2016,1,"Ciutat Vella",2,"el Barri Gòtic","0-4",57,37
2016,1,"Ciutat Vella",3,"la Barceloneta","0-4",40,24
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","0-4",55,45
2016,2,"Eixample",5,"el Fort Pienc","0-4",67,55
2016,2,"Eixample",6,"la Sagrada Família","0-4",102,80
2016,2,"Eixample",7,"la Dreta de l'Eixample","0-4",108,83
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","0-4",108,58
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","0-4",106,88
2016,2,"Eixample",10,"Sant Antoni","0-4",84,59
2016,3,"Sants-Montjuïc",11,"el Poble Sec","0-4",93,77
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","0-4",1,6
2016,3,"Sants-Montjuïc",13,"la Marina de Port","0-4",89,70
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","0-4",22,23
2016,3,"Sants-Montjuïc",15,"Hostafrancs","0-4",35,29
2016,3,"Sants-Montjuïc",16,"la Bordeta","0-4",42,49
2016,3,"Sants-Montjuïc",17,"Sants - Badal","0-4",55,38
2016,3,"Sants-Montjuïc",18,"Sants","0-4",96,73
2016,4,"Les Corts",19,"les Corts","0-4",124,68
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","0-4",69,43
2016,4,"Les Corts",21,"Pedralbes","0-4",45,18
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","0-4",15,13
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","0-4",93,65
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","0-4",42,27
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","0-4",65,34
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","0-4",130,58
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","0-4",63,66
2016,6,"Gràcia",28,"Vallcarca i els Penitents","0-4",24,29
2016,6,"Gràcia",29,"el Coll","0-4",14,9
2016,6,"Gràcia",30,"la Salut","0-4",21,14
2016,6,"Gràcia",31,"la Vila de Gràcia","0-4",90,93
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","0-4",52,47
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","0-4",43,37
2016,7,"Horta-Guinardó",34,"Can Baró","0-4",16,16
2016,7,"Horta-Guinardó",35,"el Guinardó","0-4",77,56
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","0-4",11,16
2016,7,"Horta-Guinardó",37,"el Carmel","0-4",52,45
2016,7,"Horta-Guinardó",38,"la Teixonera","0-4",29,21
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","0-4",23,5
2016,7,"Horta-Guinardó",40,"Montbau","0-4",9,6
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","0-4",14,9
2016,7,"Horta-Guinardó",42,"la Clota","0-4",1,0
2016,7,"Horta-Guinardó",43,"Horta","0-4",43,29
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","0-4",43,23
2016,8,"Nou Barris",45,"Porta","0-4",70,28
2016,8,"Nou Barris",46,"el Turó de la Peira","0-4",47,20
2016,8,"Nou Barris",47,"Can Peguera","0-4",4,5
2016,8,"Nou Barris",48,"la Guineueta","0-4",28,16
2016,8,"Nou Barris",49,"Canyelles","0-4",11,7
2016,8,"Nou Barris",50,"les Roquetes","0-4",44,34
2016,8,"Nou Barris",51,"Verdun","0-4",25,29
2016,8,"Nou Barris",52,"la Prosperitat","0-4",56,40
2016,8,"Nou Barris",53,"la Trinitat Nova","0-4",18,11
2016,8,"Nou Barris",54,"Torre Baró","0-4",7,5
2016,8,"Nou Barris",55,"Ciutat Meridiana","0-4",46,22
2016,8,"Nou Barris",56,"Vallbona","0-4",7,8
2016,9,"Sant Andreu",57,"la Trinitat Vella","0-4",34,34
2016,9,"Sant Andreu",58,"Baró de Viver","0-4",5,6
2016,9,"Sant Andreu",59,"el Bon Pastor","0-4",39,24
2016,9,"Sant Andreu",60,"Sant Andreu","0-4",109,77
2016,9,"Sant Andreu",61,"la Sagrera","0-4",71,42
2016,9,"Sant Andreu",62,"el Congrés i els Indians","0-4",14,19
2016,9,"Sant Andreu",63,"Navas","0-4",48,41
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","0-4",54,87
2016,10,"Sant Martí",65,"el Clot","0-4",46,31
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","0-4",32,25
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","0-4",27,20
2016,10,"Sant Martí",68,"el Poblenou","0-4",88,57
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","0-4",59,41
2016,10,"Sant Martí",70,"el Besòs i el Maresme","0-4",97,80
2016,10,"Sant Martí",71,"Provençals del Poblenou","0-4",42,39
2016,10,"Sant Martí",72,"Sant Martí de Provençals","0-4",25,32
2016,10,"Sant Martí",73,"la Verneda i la Pau","0-4",44,46
2016,99,"No consta",99,"No consta","0-4",0,0
2016,1,"Ciutat Vella",1,"el Raval","5-9",139,100
2016,1,"Ciutat Vella",2,"el Barri Gòtic","5-9",44,27
2016,1,"Ciutat Vella",3,"la Barceloneta","5-9",19,19
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","5-9",40,26
2016,2,"Eixample",5,"el Fort Pienc","5-9",44,27
2016,2,"Eixample",6,"la Sagrada Família","5-9",80,47
2016,2,"Eixample",7,"la Dreta de l'Eixample","5-9",63,39
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","5-9",50,34
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","5-9",69,51
2016,2,"Eixample",10,"Sant Antoni","5-9",40,26
2016,3,"Sants-Montjuïc",11,"el Poble Sec","5-9",78,40
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","5-9",1,0
2016,3,"Sants-Montjuïc",13,"la Marina de Port","5-9",50,39
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","5-9",14,12
2016,3,"Sants-Montjuïc",15,"Hostafrancs","5-9",28,21
2016,3,"Sants-Montjuïc",16,"la Bordeta","5-9",35,25
2016,3,"Sants-Montjuïc",17,"Sants - Badal","5-9",49,40
2016,3,"Sants-Montjuïc",18,"Sants","5-9",58,48
2016,4,"Les Corts",19,"les Corts","5-9",62,46
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","5-9",40,25
2016,4,"Les Corts",21,"Pedralbes","5-9",58,13
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","5-9",4,4
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","5-9",74,35
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","5-9",35,31
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","5-9",49,27
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","5-9",97,42
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","5-9",55,34
2016,6,"Gràcia",28,"Vallcarca i els Penitents","5-9",27,12
2016,6,"Gràcia",29,"el Coll","5-9",15,8
2016,6,"Gràcia",30,"la Salut","5-9",13,10
2016,6,"Gràcia",31,"la Vila de Gràcia","5-9",52,54
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","5-9",34,28
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","5-9",27,34
2016,7,"Horta-Guinardó",34,"Can Baró","5-9",9,6
2016,7,"Horta-Guinardó",35,"el Guinardó","5-9",60,24
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","5-9",8,13
2016,7,"Horta-Guinardó",37,"el Carmel","5-9",35,33
2016,7,"Horta-Guinardó",38,"la Teixonera","5-9",25,7
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","5-9",12,8
2016,7,"Horta-Guinardó",40,"Montbau","5-9",12,5
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","5-9",7,4
2016,7,"Horta-Guinardó",42,"la Clota","5-9",1,0
2016,7,"Horta-Guinardó",43,"Horta","5-9",40,20
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","5-9",46,25
2016,8,"Nou Barris",45,"Porta","5-9",47,27
2016,8,"Nou Barris",46,"el Turó de la Peira","5-9",28,14
2016,8,"Nou Barris",47,"Can Peguera","5-9",3,4
2016,8,"Nou Barris",48,"la Guineueta","5-9",24,8
2016,8,"Nou Barris",49,"Canyelles","5-9",7,4
2016,8,"Nou Barris",50,"les Roquetes","5-9",40,29
2016,8,"Nou Barris",51,"Verdun","5-9",24,22
2016,8,"Nou Barris",52,"la Prosperitat","5-9",43,13
2016,8,"Nou Barris",53,"la Trinitat Nova","5-9",11,11
2016,8,"Nou Barris",54,"Torre Baró","5-9",6,5
2016,8,"Nou Barris",55,"Ciutat Meridiana","5-9",26,15
2016,8,"Nou Barris",56,"Vallbona","5-9",5,3
2016,9,"Sant Andreu",57,"la Trinitat Vella","5-9",29,26
2016,9,"Sant Andreu",58,"Baró de Viver","5-9",3,6
2016,9,"Sant Andreu",59,"el Bon Pastor","5-9",27,19
2016,9,"Sant Andreu",60,"Sant Andreu","5-9",52,56
2016,9,"Sant Andreu",61,"la Sagrera","5-9",38,21
2016,9,"Sant Andreu",62,"el Congrés i els Indians","5-9",15,16
2016,9,"Sant Andreu",63,"Navas","5-9",29,34
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","5-9",57,40
2016,10,"Sant Martí",65,"el Clot","5-9",27,19
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","5-9",19,13
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","5-9",14,10
2016,10,"Sant Martí",68,"el Poblenou","5-9",55,46
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","5-9",36,21
2016,10,"Sant Martí",70,"el Besòs i el Maresme","5-9",89,80
2016,10,"Sant Martí",71,"Provençals del Poblenou","5-9",25,35
2016,10,"Sant Martí",72,"Sant Martí de Provençals","5-9",36,25
2016,10,"Sant Martí",73,"la Verneda i la Pau","5-9",37,36
2016,99,"No consta",99,"No consta","5-9",1,0
2016,1,"Ciutat Vella",1,"el Raval","10-14",121,47
2016,1,"Ciutat Vella",2,"el Barri Gòtic","10-14",36,20
2016,1,"Ciutat Vella",3,"la Barceloneta","10-14",22,7
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","10-14",39,14
2016,2,"Eixample",5,"el Fort Pienc","10-14",31,23
2016,2,"Eixample",6,"la Sagrada Família","10-14",65,33
2016,2,"Eixample",7,"la Dreta de l'Eixample","10-14",78,44
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","10-14",44,23
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","10-14",88,48
2016,2,"Eixample",10,"Sant Antoni","10-14",46,27
2016,3,"Sants-Montjuïc",11,"el Poble Sec","10-14",78,48
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","10-14",3,4
2016,3,"Sants-Montjuïc",13,"la Marina de Port","10-14",46,44
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","10-14",10,10
2016,3,"Sants-Montjuïc",15,"Hostafrancs","10-14",31,10
2016,3,"Sants-Montjuïc",16,"la Bordeta","10-14",30,21
2016,3,"Sants-Montjuïc",17,"Sants - Badal","10-14",52,31
2016,3,"Sants-Montjuïc",18,"Sants","10-14",69,35
2016,4,"Les Corts",19,"les Corts","10-14",63,38
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","10-14",40,35
2016,4,"Les Corts",21,"Pedralbes","10-14",58,22
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","10-14",4,7
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","10-14",64,28
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","10-14",32,23
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","10-14",92,26
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","10-14",138,51
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","10-14",38,24
2016,6,"Gràcia",28,"Vallcarca i els Penitents","10-14",24,10
2016,6,"Gràcia",29,"el Coll","10-14",16,7
2016,6,"Gràcia",30,"la Salut","10-14",13,12
2016,6,"Gràcia",31,"la Vila de Gràcia","10-14",48,24
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","10-14",37,16
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","10-14",16,12
2016,7,"Horta-Guinardó",34,"Can Baró","10-14",9,5
2016,7,"Horta-Guinardó",35,"el Guinardó","10-14",48,29
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","10-14",4,7
2016,7,"Horta-Guinardó",37,"el Carmel","10-14",50,20
2016,7,"Horta-Guinardó",38,"la Teixonera","10-14",21,9
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","10-14",23,9
2016,7,"Horta-Guinardó",40,"Montbau","10-14",5,2
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","10-14",6,1
2016,7,"Horta-Guinardó",42,"la Clota","10-14",0,0
2016,7,"Horta-Guinardó",43,"Horta","10-14",38,2
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","10-14",49,25
2016,8,"Nou Barris",45,"Porta","10-14",61,17
2016,8,"Nou Barris",46,"el Turó de la Peira","10-14",33,20
2016,8,"Nou Barris",47,"Can Peguera","10-14",5,4
2016,8,"Nou Barris",48,"la Guineueta","10-14",19,13
2016,8,"Nou Barris",49,"Canyelles","10-14",5,7
2016,8,"Nou Barris",50,"les Roquetes","10-14",56,17
2016,8,"Nou Barris",51,"Verdun","10-14",30,14
2016,8,"Nou Barris",52,"la Prosperitat","10-14",43,24
2016,8,"Nou Barris",53,"la Trinitat Nova","10-14",11,11
2016,8,"Nou Barris",54,"Torre Baró","10-14",6,1
2016,8,"Nou Barris",55,"Ciutat Meridiana","10-14",28,18
2016,8,"Nou Barris",56,"Vallbona","10-14",3,0
2016,9,"Sant Andreu",57,"la Trinitat Vella","10-14",26,20
2016,9,"Sant Andreu",58,"Baró de Viver","10-14",5,5
2016,9,"Sant Andreu",59,"el Bon Pastor","10-14",22,24
2016,9,"Sant Andreu",60,"Sant Andreu","10-14",39,15
2016,9,"Sant Andreu",61,"la Sagrera","10-14",44,21
2016,9,"Sant Andreu",62,"el Congrés i els Indians","10-14",20,10
2016,9,"Sant Andreu",63,"Navas","10-14",43,24
2016,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","10-14",43,30
2016,10,"Sant Martí",65,"el Clot","10-14",24,23
2016,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","10-14",17,10
2016,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","10-14",12,5
2016,10,"Sant Martí",68,"el Poblenou","10-14",42,32
2016,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","10-14",17,13
2016,10,"Sant Martí",70,"el Besòs i el Maresme","10-14",76,49
2016,10,"Sant Martí",71,"Provençals del Poblenou","10-14",25,15
2016,10,"Sant Martí",72,"Sant Martí de Provençals","10-14",29,32
2016,10,"Sant Martí",73,"la Verneda i la Pau","10-14",44,25
2016,99,"No consta",99,"No consta","10-14",2,2
2016,1,"Ciutat Vella",1,"el Raval","15-19",238,86
2016,1,"Ciutat Vella",2,"el Barri Gòtic","15-19",89,18
2016,1,"Ciutat Vella",3,"la Barceloneta","15-19",50,25
2016,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","15-19",153,31
2016,2,"Eixample",5,"el Fort Pienc","15-19",71,20
2016,2,"Eixample",6,"la Sagrada Família","15-19",133,43
2016,2,"Eixample",7,"la Dreta de l'Eixample","15-19",102,30
2016,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","15-19",94,30
2016,2,"Eixample",9,"la Nova Esquerra de l'Eixample","15-19",118,49
2016,2,"Eixample",10,"Sant Antoni","15-19",88,34
2016,3,"Sants-Montjuïc",11,"el Poble Sec","15-19",166,71
2016,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","15-19",3,4
2016,3,"Sants-Montjuïc",13,"la Marina de Port","15-19",86,47
2016,3,"Sants-Montjuïc",14,"la Font de la Guatlla","15-19",19,10
2016,3,"Sants-Montjuïc",15,"Hostafrancs","15-19",41,15
2016,3,"Sants-Montjuïc",16,"la Bordeta","15-19",34,15
2016,3,"Sants-Montjuïc",17,"Sants - Badal","15-19",63,34
2016,3,"Sants-Montjuïc",18,"Sants","15-19",115,32
2016,4,"Les Corts",19,"les Corts","15-19",95,32
2016,4,"Les Corts",20,"la Maternitat i Sant Ramon","15-19",46,24
2016,4,"Les Corts",21,"Pedralbes","15-19",50,22
2016,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","15-19",7,5
2016,5,"Sarrià-Sant Gervasi",23,"Sarrià","15-19",90,29
2016,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","15-19",38,11
2016,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","15-19",89,26
2016,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","15-19",141,43
2016,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","15-19",42,21
2016,6,"Gràcia",28,"Vallcarca i els Penitents","15-19",40,15
2016,6,"Gràcia",29,"el Coll","15-19",20,12
2016,6,"Gràcia",30,"la Salut","15-19",60,24
2016,6,"Gràcia",31,"la Vila de Gràcia","15-19",89,26
2016,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","15-19",41,15
2016,7,"Horta-Guinardó",33,"el Baix Guinardó","15-19",35,18
2016,7,"Horta-Guinardó",34,"Can Baró","15-19",21,3
2016,7,"Horta-Guinardó",35,"el Guinardó","15-19",70,37
2016,7,"Horta-Guinardó",36,"la Font d'en Fargues","15-19",7,4
2016,7,"Horta-Guinardó",37,"el Carmel","15-19",62,33
2016,7,"Horta-Guinardó",38,"la Teixonera","15-19",28,15
2016,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","15-19",41,6
2016,7,"Horta-Guinardó",40,"Montbau","15-19",13,3
2016,7,"Horta-Guinardó",41,"la Vall d'Hebron","15-19",8,4
2016,7,"Horta-Guinardó",42,"la Clota","15-19",0,0
2016,7,"Horta-Guinardó",43,"Horta","15-19",63,12
2016,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","15-19",52,26
